url,location,latitude,longitude,postalCode,walkScore,propertyType,style,yearBuilt,bedrooms,bathrooms,parking,garage,lotDepth,lotFrontage,price
https://www.zolo.ca/ottawa-real-estate/1-tradewinds-drive,"1+Tradewinds+Drive,Winding+Way+Ottawa",45.2887413,-75.7006177,K2G 6Y4,10,Residential,Detached,2009,5,6,6,2,52.01,21.4,"1,800,000"
https://www.zolo.ca/ottawa-real-estate/88-richmond-road/608,"608+-+88+Richmond+Road,Hampton+Park+Ottawa",45.3964181,-75.7434666,K1Z 0B1,81,Residential,Apartment,2014,1,1,1,1,0,0,"429,900"
https://www.zolo.ca/ottawa-real-estate/304-elmgrove-avenue,"304+Elmgrove+Avenue,Westboro+Ottawa",45.3938842,-75.7532422,K1Z 6V1,79,Multifamily,,2019,,,2,0,30.13,9.08,"2,450,000"
https://www.zolo.ca/ottawa-real-estate/700-sussex-drive/609,"609+-+700+Sussex+Drive,Byward+Market+Ottawa",45.4257961,-75.6940846,K1N 1K4,96,Residential,Apartment,2005,1,1,1,1,0,0,"625,000"
https://www.zolo.ca/ottawa-real-estate/300-lisgar-street/401,"401+-+300+Lisgar+Street,Centretown+Ottawa",45.415834,-75.7000674,K2P 0E2,97,Residential,Apartment,2013,1,1,1,1,0,0,"369,900"
https://www.zolo.ca/ottawa-real-estate/360-mcleod-street/ph11,"PH11+-+360+Mcleod+Street,Centretown+Ottawa",45.4113856,-75.6928038,K2P 1A9,94,Residential,Apartment,2013,1,1,1,1,0,0,"439,900"
https://www.zolo.ca/ottawa-real-estate/247-keyrock-drive,"247+Keyrock+Drive,Kanata+Lakes+Ottawa",45.3212225,-75.9347267,K2T 0E1,10,Residential,Detached,2013,6,5,6,2,33.09,13,"1,385,000"
https://www.zolo.ca/ottawa-real-estate/1951-fairmeadow-crescent,"1951+Fairmeadow+Crescent,Alta+Vista+Ottawa",45.3857003,-75.6500055,K1H 7B8,32,Residential,Detached,1968,4,4,8,2,30.48,24.38,"1,349,900"
https://www.zolo.ca/ottawa-real-estate/511-chapel-street,"511+Chapel+Street,Sandy+Hill+Ottawa",45.4222075,-75.6734521,K1N 8A1,68,Multifamily,,1935,,,3,1,30.48,9.75,"889,900"
https://www.zolo.ca/ottawa-real-estate/636-gabriola-way,"636+Gabriola+Way,Richardson+Ridge+Ottawa",45.317411,-75.9435423,K2T 0M1,1,Residential,Detached,2018,4,3,4,2,31.7,12.8,"935,999"
https://www.zolo.ca/ottawa-real-estate/520-fenerty-court/4,"4+-+520+Fenerty+Court,Katimavik+Gardens+Ottawa",45.3072747,-75.8978627,K2L 3B1,41,Residential,Stacked,1984,2,2,1,0,0,0,"199,900"
https://www.zolo.ca/ottawa-real-estate/324-laurier-avenue-west/1014,"1014+-+324+Laurier+Avenue,Centre+Town+Ottawa",45.4181921,-75.6993538,K1N 6P6,98,Residential,Apartment,2009,2,2,1,1,0,0,"540,000"
https://www.zolo.ca/ottawa-real-estate/114-king-george-street,"114+King+George+Street,Overbrook/+Castle+Heights+Ottawa",45.4251444,-75.6597487,K1K 1V3,55,Lots/Acreage,,,,,,,25.91,15.24,"565,000"
https://www.zolo.ca/ottawa-real-estate/195-besserer-street/1208,"1208+-+195+Besserer+Street,Sandy+Hill+Ottawa",45.4275212,-75.6869208,K1N 7J6,96,Residential,Apartment,2015,0,1,0,0,0,0,"315,000"
https://www.zolo.ca/ottawa-real-estate/238-besserer-street/1009,"1009+-+238+Besserer+Street,Sandy+Hill+Ottawa",45.4277362,-75.6856101,K1N 6B1,95,Residential,Apartment,2012,1,1,0,0,0,0,"375,000"
https://www.zolo.ca/ottawa-real-estate/202-st-patrick-street/19,"19+-+202+St+Patrick+Street,Byward+Market+Ottawa",45.4302203,-75.6940897,K1N 5K3,93,Residential,Apartment,2012,0,1,0,0,0,0,"294,900"
https://www.zolo.ca/ottawa-real-estate/2115-st-laurent-boulevard,"2115+St+Laurent+Boulevard,Elmvale+Acres+Ottawa",45.3932276,-75.6194822,K1G 1A7,64,Residential,Semi Detached,1963,4,3,3,0,44.01,9.14,"450,000"
https://www.zolo.ca/ottawa-real-estate/511-chapel-street,"511+Chapel+Street,Sandy+Hill+Ottawa",45.4222075,-75.6734521,K1N 8A1,68,Multifamily,,1935,,,3,1,30.48,9.75,"889,900"
https://www.zolo.ca/ottawa-real-estate/195-besserer-street/2308,"2308+-+195+Besserer+Street,Rideau+Ottawa",45.4275212,-75.6869208,,96,,Multi-Level,,0,1,,,,,"299,888"
https://www.zolo.ca/ottawa-real-estate/1204-shillington-avenue/5,"5+-+1204+Shillington+Avenue,Carlington+Ottawa",45.3806936,-75.7273666,K1Z 7Z4,57,Residential,Apartment,1988,2,1,1,0,0,0,"295,000"
https://www.zolo.ca/ottawa-real-estate/1271-collins-avenue,"1271+Collins+Avenue,Ridgemont+Ottawa",45.3776644,-75.6633462,K1V 6C7,81,Residential,Detached,,4,2,2,0,30.42,15.24,"715,500"
https://www.zolo.ca/ottawa-real-estate/1888-kingsdale-avenue,"1888+Kingsdale+Avenue,Blossom+Park+Ottawa",45.3515194,-75.6172095,K1T 1J1,24,Residential,Detached,2020,4,3,4,2,30.52,14.77,"1,099,000"
https://www.zolo.ca/ottawa-real-estate/200-inlet-private/103,"103+-+200+Inlet+Private,Ottawa",45.4993072,-75.4793176,K4A 5H3,3,Residential,Apartment,2019,1,1,1,1,0,0,"434,500"
https://www.zolo.ca/ottawa-real-estate/2930-mccarthy-road,"2930+Mccarthy+Road,Riverside+Park+South+Ottawa",45.3633191,-75.6767831,K1V 8K6,13,Residential,Detached,1954,3,2,2,2,87.29,55.69,"1,499,900"
https://www.zolo.ca/ottawa-real-estate/6861-fallowfield-road,"6861+Fallowfield+Road,Stittsville+Ottawa",45.2156716,-75.925016,K2S 1B8,1,Farm,Detached,1998,4,3,100,12,0,0,"1,849,000"
https://www.zolo.ca/ottawa-real-estate/6861-fallowfield-road,"6861+Fallowfield+Road,Stittsville+Ottawa",45.2156716,-75.925016,K2S 1B8,1,Farm,Detached,1998,4,3,100,12,0,0,"1,849,000"
https://www.zolo.ca/ottawa-real-estate/554-creekview-way,"554+Creekview+Way,Findlay+Creek+Village+Ottawa",45.3124647,-75.6158198,K1T 3T8,5,Residential,Detached,2012,4,4,4,2,32,13.82,"775,000"
https://www.zolo.ca/ottawa-real-estate/44-davidson-drive,"44+Davidson+Drive,Rothwell+Heights+Ottawa",45.4488137,-75.6091963,K1J 8V5,35,Residential,Detached,1978,5,6,10,4,42.81,34.79,"2,350,000"
https://www.zolo.ca/ottawa-real-estate/2340-lookout-drive,"2340+Lookout+Drive,Cambrian+Heights+Ottawa",45.5091084,-75.4135996,K4C 1C1,1,Multifamily,,1993,,,14,,81.96,35.67,"995,000"
https://www.zolo.ca/ottawa-real-estate/9-chapleau-avenue/202,"202+-+9+Chapleau+Avenue,Lindenlea+Ottawa",45.442079,-75.6726669,K1M 1E4,80,Residential,Apartment,2011,2,1,0,0,0,0,"475,000"
https://www.zolo.ca/ottawa-real-estate/3-starling-crescent,"3+Starling+Crescent,Nepean+Ottawa",45.2708088,-75.7523694,,�,,2-Storey,,3,3,,,,,
https://www.zolo.ca/ottawa-real-estate/2930-mccarthy-lot-road,"2930+Mccarthy+Lot+Road,Riverside+Park+South+Ottawa",45.363152,-75.676287,K1V 8K6,13,Lots/Acreage,,,,,,,87.29,55.69,"1,499,900"
https://www.zolo.ca/ottawa-real-estate/1316-dorchester-avenue,"1316+Dorchester+Avenue,Carlington+Ottawa",45.377217,-75.7304218,K1V 8E7,52,Lots/Acreage,,,,,,,41.15,15.24,"330,000"
https://www.zolo.ca/ottawa-real-estate/3196-barlow-crescent,"3196+Barlow+Crescent,Dunrobin+Shores+Ottawa",45.4724589,-75.9860642,K0A 1T0,2,Residential,Detached,1979,5,5,10,3,95.1,45.77,"1,489,000"
https://www.zolo.ca/ottawa-real-estate/4415-paden-road,"4415+Paden+Road,Rideau+Goulbourn+Ottawa",44.9997424,-75.8055352,K0A 1B0,1,Lots/Acreage,,,,,,,0,0,"110,000"
https://www.zolo.ca/ottawa-real-estate/364-queen-elizabeth-drive/101,"101+-+364+Queen+Elizabeth+Drive,Glebe+Ottawa",45.4043535,-75.6823661,K1S 5W3,84,Residential,Apartment,2019,3,3,1,1,0,0,"1,975,000"
https://www.zolo.ca/ottawa-real-estate/625-donat-street,"625+Donat+Street,Vanier+Ottawa",45.4383652,-75.6519897,K1K 3L8,72,Residential,Detached,1974,6,3,5,0,35.47,4.14,"900,000"
https://www.zolo.ca/ottawa-real-estate/215-dovercourt-avenue,"215+Dovercourt+Avenue,Westboro+Ottawa",45.3858435,-75.7434969,K1Z 7H3,72,Residential,Semi Detached,,2,2,3,1,0,22.86,"598,888"
https://www.zolo.ca/ottawa-real-estate/200-rideau-street/305,"305+-+200+Rideau+Street,Byward+Market+Ottawa",45.429285,-75.6855887,K1N 5Y1,97,Residential,Apartment,2008,1,1,0,0,0,0,"349,900"
https://www.zolo.ca/ottawa-real-estate/354-gladstone-avenue/301,"301+-+354+Gladstone+Avenue,Centre+Town+Ottawa",45.4134735,-75.6907993,K2P 0R4,94,Residential,Apartment,2011,2,1,1,1,0,0,"434,900"
https://www.zolo.ca/ottawa-real-estate/513-edison-avenue,"513+Edison+Avenue,Highland+Park/+Westboro+Ottawa",45.3880219,-75.7521242,K2A 1V3,74,Residential,Detached,1935,5,3,2,0,30.48,10.47,"1,199,800"
https://www.zolo.ca/ottawa-real-estate/6728-notre-dame-street,"6728+Notre+Dame+Street,Chateauneuf+Ottawa",45.4654371,-75.5336082,K1C 1H3,54,Residential,Detached,2020,4,3,6,2,96.48,11.29,"689,000"
https://www.zolo.ca/ottawa-real-estate/201-crichton-street,"201+Crichton+Street,New+Edinburgh+Ottawa",45.4396399,-75.6836818,K1M 1W1,67,Residential,Detached,,4,2,3,0,41.76,10.97,"899,000"
https://www.zolo.ca/ottawa-real-estate/1378-mcmahon-avenue,"1378+Mcmahon+Avenue,Blossom+Park+Ottawa",45.3439286,-75.6393893,K1T 1C3,29,Residential,Detached,1982,5,4,10,3,45.72,30.48,"1,099,000"
https://www.zolo.ca/ottawa-real-estate/69-71-donald-street,"69+Donald+Street,Overbrook+Ottawa",45.4273101,-75.666426,K1K 1N3,69,Multifamily,,2016,,,4,1,30.48,17.75,"3,050,000"
https://www.zolo.ca/ottawa-real-estate/814-adencliffe-drive,"814+Adencliffe+Drive,Fallingbrook+Ottawa",45.4834613,-75.4810141,K4A 3E3,28,Residential,Detached,1989,4,4,6,2,53.49,14.05,"950,000"
https://www.zolo.ca/ottawa-real-estate/12-clarence-street/5,"5+-+12+Clarence+Street,Byward+Market+Ottawa",45.4282608,-75.6953477,K1N 5P3,95,Residential,Apartment,1998,1,1,1,1,0,0,"399,900"
https://www.zolo.ca/ottawa-real-estate/10-scotia-place,"10+Scotia+Place,Old+Ottawa+South+Ottawa",45.3929698,-75.6799713,K1S 0X9,81,Residential,Row Unit,2006,2,3,3,2,22.28,15.34,"1,395,000"
https://www.zolo.ca/ottawa-real-estate/59-telmon-street,"59+Telmon+Street,Ottawa+East+Ottawa",45.408303,-75.6734158,K1S 5P7,47,Residential,Detached,2017,3,4,2,2,16.81,14.89,"1,775,000"
https://www.zolo.ca/ottawa-real-estate/134-archie-street,"134+Archie+Street,Constance+Bay+Ottawa",45.4920705,-76.0913133,K0A 3M0,1,Residential,Detached,1989,6,5,10,2,154.53,39.01,"575,000"
https://www.zolo.ca/ottawa-real-estate/275-wall-road,"275+Wall+Road,Ottawa",45.431578,-75.4819145,K4B 1J8,6,Lots/Acreage,,,,,,,0,130.52,"1,200,000"
https://www.zolo.ca/ottawa-real-estate/1601-ortona-avenue,"1601+Ortona+Avenue,Carleton+Heights+Ottawa",45.3606585,-75.7076623,K2C 1W4,37,Residential,Detached,1948,3,1,4,1,54.74,16.02,"749,900"
https://www.zolo.ca/ottawa-real-estate/304-rywalk-circle,"304+Rywalk+Circle,Solera+Ottawa",45.3578099,-75.6396015,K1T 0C7,47,Residential,Detached,2011,4,5,4,2,26.8,15.24,"1,100,000"
https://www.zolo.ca/ottawa-real-estate/890-cahill-drive/8,"8+-+890+Cahill+Drive,Hunt+Club+Ottawa",45.3482551,-75.6637782,K1V 9A4,49,Residential,Row Unit,1976,2,4,1,0,0,0,"404,500"
https://www.zolo.ca/ottawa-real-estate/23-lowrey-street,"23+Lowrey+Street,Hintonburgh+Ottawa",45.4063248,-75.7258385,K1Y 2S5,76,Multifamily,,1940,,,3,0,30.18,10.06,"898,900"
https://www.zolo.ca/ottawa-real-estate/4357-louis-forget-road,"4357+Louis+Forget+Road,Osgoode+Ottawa",45.1163845,-75.5374395,,1,,2-Storey,,3,3,,,,,"975,000"
https://www.zolo.ca/ottawa-real-estate/310-centrum-boulevard/609,"609+-+310+Centrum+Boulevard,Orleans+Ottawa",45.4812737,-75.507593,K1E 3W8,68,Residential,Apartment,2012,2,2,1,1,0,0,"499,900"
https://www.zolo.ca/ottawa-real-estate/848-berry-side-road-west,"848+Berry+Side+Road,Constance+Lake/rural+Kanata+Ottawa",45.4039475,-75.9690989,K0A 1T0,5,Lots/Acreage,,,,,,,0,60,"260,000"
https://www.zolo.ca/ottawa-real-estate/238-besserer-street/715,"715+-+238+Besserer+Street,Sandy+Hill+Ottawa",45.4277362,-75.6856101,K1N 6B1,95,Residential,Apartment,2013,1,1,0,0,0,0,"379,900"
https://www.zolo.ca/ottawa-real-estate/959-north-river-road/103,"103+-+959+North+River+Road,Ottawa+Ottawa",45.4274151,-75.6671006,K1K 3V3,68,Residential,Apartment,1985,2,2,1,1,0,0,"385,000"
https://www.zolo.ca/ottawa-real-estate/33-wallford-way,"33+Wallford+Way,Skyline/fisher+Ottawa",45.3619375,-75.7277794,K2E 6B1,51,Residential,Detached,1961,3,3,6,1,30.48,22.86,"639,000"
https://www.zolo.ca/ottawa-real-estate/5455-stonecrest-road,"5455+Stonecrest+Road,Ottawa",45.5121308,-76.2018455,K0A 3M0,1,Lots/Acreage,,,,,,,0,0,"889,900"
https://www.zolo.ca/ottawa-real-estate/300-lisgar-street/304,"304+-+300+Lisgar+Street,Ottawa",45.4168492,-75.6965829,K2P 0E2,97,Residential,Apartment,2013,2,2,1,1,0,0,"435,000"
https://www.zolo.ca/ottawa-real-estate/160-george-street/1505,"1505+-+160+George+Street,Lowertown/byward+Market+Ottawa",45.4281886,-75.6885353,K1N 9M2,97,Residential,Apartment,1987,2,2,1,1,0,0,"750,000"
https://www.zolo.ca/ottawa-real-estate/1234-morrison-drive,"1234+Morrison+Drive,Ottawa",45.3419674,-75.7966097,K2H 7L5,32,Residential,Detached,1969,4,2,5,1,30.48,15.24,"585,000"
https://www.zolo.ca/ottawa-real-estate/420-sparks-street,"420+Sparks+Street,Centretown+Ottawa",45.4178081,-75.7085801,K1R 0B3,81,Residential,Row Unit,2015,2,4,2,2,0,0,"1,450,000"
https://www.zolo.ca/ottawa-real-estate/22-davidson-drive,"22+Davidson+Drive,Rothwell+Heights+Ottawa",45.4495469,-75.6127186,K1J 6L8,30,Residential,Detached,1981,5,6,9,3,38.59,16.76,"1,950,000"
https://www.zolo.ca/ottawa-real-estate/318-mountbatten-avenue,"318+Mountbatten+Avenue,Alta+Vista+Ottawa",45.3920757,-75.6590478,K1H 5W3,16,Residential,Detached,2012,4,5,6,2,45.72,15.84,"1,598,000"
https://www.zolo.ca/ottawa-real-estate/3310-dunrobin-road,"3310+Dunrobin+Road,Dunrobin+Ottawa",45.4427251,-76.0482961,K0A 1L0,1,Lots/Acreage,,,,,,,1127.76,1447.8,"2,500,000"
https://www.zolo.ca/ottawa-real-estate/12-cedar-road,"12+Cedar+Road,Rothwell+Heights+Ottawa",45.448462,-75.6085514,K1J 6L4,41,Lots/Acreage,,,,,,,64.31,67.36,"769,000"
https://www.zolo.ca/ottawa-real-estate/504-oconnor-street,"504+O'connor+Street,The+Glebe+Ottawa",45.4077838,-75.6873413,K1S 3P7,85,Residential,Detached,,3,2,4,1,28.32,17.37,"1,495,000"
https://www.zolo.ca/ottawa-real-estate/192-cobourg-street,"192+Cobourg+Street,Sandy+Hill+Ottawa",45.4312973,-75.6773216,K1N 8H6,86,Residential,Row Unit,1892,4,3,0,0,20.12,7.36,"849,900"
https://www.zolo.ca/ottawa-real-estate/40-rothwell-drive,"40+Rothwell+Drive,Rothwell+Heights+Ottawa",45.452799,-75.6098217,K1J 7G4,14,Residential,Detached,2015,6,5,4,2,116.11,30.8,"1,980,000"
https://www.zolo.ca/ottawa-real-estate/9-gwynne-avenue,"9+Gwynne+Avenue,Civic+Hospital+Ottawa",45.3937694,-75.717688,K1Y 1X1,62,Lots/Acreage,,,,,,,17.79,7,"399,999"
https://www.zolo.ca/ottawa-real-estate/7-gwynne-avenue,"7+Gwynne+Avenue,Ottawa",45.3937694,-75.717688,K1Y 1X1,64,Lots/Acreage,,,,,,,17.79,7,"399,999"
https://www.zolo.ca/ottawa-real-estate/1385-murphy-sdrd,"1385+Murphy+Sdrd,Kanata+Ottawa",45.3863155,-76.0063854,,1,,2-Storey,,3,3,,,,,"999,900"
https://www.zolo.ca/ottawa-real-estate/6500-mitch-owens-road,"6500+Mitch+Owens+Road,Greely+Ottawa",45.2655502,-75.6008592,K1G 3N4,1,Lots/Acreage,,,,,,,0,0,"1,100,000"
https://www.zolo.ca/ottawa-real-estate/151-bay-street/607-608,"607/608+-+151+Bay+Street,Centre+Town+Ottawa",45.4177878,-75.7060547,K1R 7T2,84,Residential,Apartment,1978,3,3,2,2,0,0,"699,900"
https://www.zolo.ca/ottawa-real-estate/11-turtleback-way,"11+Turtleback+Way,Sittsville+Ottawa",45.2509059,-75.9156991,K2S 1P6,21,Lots/Acreage,,,,,,,45.67,15.73,"197,000"
https://www.zolo.ca/ottawa-real-estate/6-crescent-road,"6+Crescent+Road,Rockcliffe+Park+Ottawa",45.4523469,-75.6765407,K1M 0N2,31,Residential,Detached,1953,4,6,4,2,55.78,33.53,"4,398,000"
https://www.zolo.ca/ottawa-real-estate/200-inlet-private/ph1,"PH1+-+200+Inlet+Private,Ottawa",45.4999212,-75.4790206,K4A 5H3,3,Residential,Apartment,2019,2,2,1,1,0,0,"799,900"
https://www.zolo.ca/ottawa-real-estate/179-metcalfe-street/1002,"1002+-+179+Metcalfe+Street,Centretown+Ottawa",45.4189118,-75.693733,K2P 1P7,98,Residential,Apartment,2014,1,1,1,1,0,0,"529,900"
https://www.zolo.ca/ottawa-real-estate/869-aaron-avenue,"869+Aaron+Avenue,Glaber+Park+/+Mckellar+Park+Ottawa",45.3690691,-75.7666863,K2A 3P1,73,Residential,Detached,2019,3,5,6,2,19.2,19.51,"1,350,000"
https://www.zolo.ca/ottawa-real-estate/2069-palmer-avenue,"2069+Palmer+Avenue,Alta+Vista+Ottawa",45.3912742,-75.6560275,K1H 5Z3,18,Multifamily,,1954,,,6,2,32.1,28.01,"1,399,000"
https://www.zolo.ca/ottawa-real-estate/2069-palmer-avenue,"2069+Palmer+Avenue,Alta+Vista+Ottawa",45.3912742,-75.6560275,K1H 5Z3,18,Multifamily,,1954,,,6,2,32.1,28.01,"1,399,000"
https://www.zolo.ca/ottawa-real-estate/5551-manotick-main-street,"5551+Manotick+Main+Street,Manotick+Ottawa",45.2247711,-75.6832499,K4M 1A6,57,Multifamily,,1935,,,10,0,31.71,30.63,"1,200,000"
https://www.zolo.ca/ottawa-real-estate/8-melville-drive,"8+Melville+Drive,Barrhaven+Ottawa",45.2743251,-75.764693,K2J 2E9,33,Residential,Detached,2020,5,4,2,1,36.58,8.87,"999,000"
https://www.zolo.ca/ottawa-real-estate/297-selby-avenue,"297+Selby+Avenue,Ottawa+Ottawa",45.3991564,-75.756149,,�,,3-Storey,,5,6,,,,,
https://www.zolo.ca/ottawa-real-estate/5551-manotick-main-street,"5551+Manotick+Main+Street,Manotick+Ottawa",45.2247711,-75.6832499,K4M 1A6,57,Multifamily,,1935,,,10,0,31.71,30.63,"1,200,000"
https://www.zolo.ca/ottawa-real-estate/261-atlantis-avenue-east,"261+Atlantis+Avenue,Ottawa+Ottawa",45.3960808,-75.7583706,,61,,2-Storey,,3,4,,,,,"1,350,000"
https://www.zolo.ca/ottawa-real-estate/31-birch-avenue,"31+Birch+Avenue,Rockcliffe+Ottawa",45.4530037,-75.6625867,K1K 3G5,25,Residential,Detached,1949,4,2,4,1,25.91,18.29,"839,900"
https://www.zolo.ca/ottawa-real-estate/107-winding-way,"107+Winding+Way,Winding+Way+Ottawa",45.2859498,-75.6992707,K2C 3H1,10,Residential,Detached,2017,5,6,15,3,115.98,26.24,"2,489,000"
https://www.zolo.ca/ottawa-real-estate/3684-fallowfield-road/215,"215+-+3684+Fallowfield+Road,Ottawa",45.2899902,-75.7519907,K2J 2J1,50,Residential,Apartment,2013,2,2,2,2,0,0,"349,900"
https://www.zolo.ca/ottawa-real-estate/994-colonel-by-drive,"994+Colonel+By+Drive,Old+Ottawa+South+Ottawa",45.3937615,-75.6951045,K1S 5E1,48,Residential,Detached,1929,5,2,1,0,18.98,27.69,"1,048,000"
https://www.zolo.ca/ottawa-real-estate/736-principale-street-west,"736+Principale+Street,Casselman+Ottawa",45.3137763,-75.0871957,K0A 1M0,32,Multifamily,,1940,,,5,1,45.72,15.24,"624,900"
https://www.zolo.ca/ottawa-real-estate/7-beckenham-lane-road,"7+Beckenham+Lane+Road,Rothwell+Heights+Ottawa",45.4466793,-75.6082075,K1J 6L4,35,Lots/Acreage,,,,,,,79.25,39.93,"695,000"
https://www.zolo.ca/ottawa-real-estate/160-fenerty-court/4,"4+-+160+Fenerty+Court,Katimavik+Ottawa",45.3069963,-75.8984459,K2L 3A7,41,Residential,Stacked,1983,3,2,1,0,0,0,"214,900"
https://www.zolo.ca/ottawa-real-estate/720-echo-drive,"720+Echo+Drive,Ottawa",45.3962055,-75.6806088,K1S 1P3,76,Residential,Detached,1926,4,5,8,2,57.3,16.23,"2,975,000"
https://www.zolo.ca/ottawa-real-estate/16-melville-drive,"16+Melville+Drive,Barrhaven+Ottawa",45.2744311,-75.7650235,K2J 2E9,33,Lots/Acreage,,,,,,,36.58,8.87,"275,000"
https://www.zolo.ca/ottawa-real-estate/14-melville-drive,"14+Melville+Drive,Barrhaven+Ottawa",45.274402,-75.7649451,K2J 2E9,33,Lots/Acreage,,,,,,,36.58,8.87,"275,000"
https://www.zolo.ca/ottawa-real-estate/12-melville-drive,"12+Melville+Drive,Barrhaven+Ottawa",45.2743771,-75.7648641,K2J 2E9,33,Lots/Acreage,,,,,,,36.58,8.87,"275,000"
https://www.zolo.ca/ottawa-real-estate/10-melville-drive,"10+Melville+Drive,Barrhaven+Ottawa",45.2743521,-75.7647832,K2J 2E9,33,Lots/Acreage,,,,,,,36.58,8.87,"275,000"
https://www.zolo.ca/ottawa-real-estate/8-melville-drive,"8+Melville+Drive,Barrhaven+Ottawa",45.2743251,-75.764693,K2J 2E9,33,Residential,Detached,2020,5,4,2,1,36.58,8.87,"999,000"
https://www.zolo.ca/ottawa-real-estate/8101214-16-melville-drive,"8+Melville+Drive,Barrhaven+Ottawa",45.2743251,-75.764693,K2J 2E9,33,Lots/Acreage,,,,,,,36.58,44.35,"1,299,900"
https://www.zolo.ca/ottawa-real-estate/1035-bank-street/1704,"1704+-+1035+Bank+Street,Ottawa",45.3750362,-75.6663258,K1S 5K3,71,Residential,Apartment,2015,2,3,2,2,0,0,"2,975,000"
https://www.zolo.ca/ottawa-real-estate/2800-old-montreal-road,"2800+Old+Montreal+Road,Cumberland+Village+Ottawa",45.5177455,-75.3971962,K4C 1G3,6,Residential,Detached,1847,8,4,12,4,91.84,65.38,"1,295,000"
https://www.zolo.ca/ottawa-real-estate/764-everton-way,"764+Everton+Way,Riverside+South+Ottawa",45.2727438,-75.692175,K1V 1Y7,32,Residential,Row Unit,2004,4,3,3,1,33,8.22,"530,000"
https://www.zolo.ca/ottawa-real-estate/120-fenerty-court/8,"8+-+120+Fenerty+Court,Katimavik+Ottawa",45.3067747,-75.8983617,K2L 3A7,41,Residential,Stacked,1984,2,2,1,0,0,0,"215,000"
https://www.zolo.ca/ottawa-real-estate/1451-wellington-street-west/506-507,"506/507+-+1451+Wellington+Street,Westboro+Ottawa",45.3977153,-75.741908,K1Y 2X4,84,Residential,Apartment,2022,2,2,0,0,0,0,"1,734,990"
https://www.zolo.ca/ottawa-real-estate/2005-lynda-lane,"2005+Lynda+Lane,Alta+Vista+Ottawa",45.3945414,-75.6476391,K1H 5P3,26,Lots/Acreage,,,,,,,35.54,23.87,"729,900"
https://www.zolo.ca/ottawa-real-estate/2005-lynda-lane,"2005+Lynda+Lane,Alta+Vista+Ottawa",45.3945414,-75.6476391,K1H 5P3,26,Lots/Acreage,,,,,,,35.54,23.87,"729,900"
https://www.zolo.ca/ottawa-real-estate/98-3535-st-joseph-boulevard,"98+St+Joseph+Boulevard,Terra+Nova+Estates+Ottawa",45.4878225,-75.492181,K4A 0Z6,10,Lots/Acreage,,,,,,,0,0,"60,000"
https://www.zolo.ca/ottawa-real-estate/7-allan-place,"7+Allan+Place,The+Glebe+Ottawa",45.4073497,-75.688574,K1S 3S9,87,Residential,Detached,2020,4,4,3,2,25.91,10.06,"2,795,000"
https://www.zolo.ca/ottawa-real-estate/500-laurier-avenue-west/407,"407+-+500+Laurier+Avenue,Centretown+Ottawa",45.4174285,-75.7025666,K1R 5E1,89,Residential,Apartment,1977,2,2,1,1,0,0,"359,900"
https://www.zolo.ca/ottawa-real-estate/0-panmure-road,"0+Panmure+Road,West+Carleton+Ottawa",45.3179067,-76.1867313,K0A 2H0,1,Lots/Acreage,,,,,,,263.96,134.72,"350,000"
https://www.zolo.ca/ottawa-real-estate/1480-riverside-drive/2903,"2903+-+1480+Riverside+Drive,Riverview+Park+Ottawa",45.4105887,-75.6609324,K1G 5H2,34,Residential,Apartment,1991,2,2,1,1,0,0,"519,900"
https://www.zolo.ca/ottawa-real-estate/225-glynn-avenue,"225+Glynn+Avenue,Overbrook+Ottawa",45.4263063,-75.6573967,K1K 1S2,58,Lots/Acreage,,,,,,,31.7,15.24,"700,000"
https://www.zolo.ca/ottawa-real-estate/1035-bank-street/105,"105+-+1035+Bank+Street,Glebe+Ottawa",45.4199399,-75.7000786,K1S 3W9,86,Residential,Apartment,2015,2,3,2,2,0,0,"1,500,000"
https://www.zolo.ca/ottawa-real-estate/99-norice-street,"99+Norice+Street,Ottawa+Ottawa",45.3440194,-75.7443134,,40,,Bungalow,,4,2,,,,,"725,900"
https://www.zolo.ca/ottawa-real-estate/14-norice-street/401,"401+-+14+Norice+Street,Crestview+Ottawa",45.3476967,-75.7330623,K2G 2X4,74,Residential,Apartment,2010,2,2,1,1,0,0,"375,000"
https://www.zolo.ca/ottawa-real-estate/590-594-kirkwood-avenue,"590+Kirkwood+Avenue,Ottawa",45.3879629,-75.7427064,K1Z 5X4,73,Lots/Acreage,,,,,,,39.62,37.19,"2,400,000"
https://www.zolo.ca/ottawa-real-estate/0-thunder-con-9-road,"0+Thunder+Con+9+Road,Carlsbad+Springs+Ottawa",45.3349831,-75.4915613,K0A 1K0,1,Lots/Acreage,,,,,,,0,0,"1,600,000"
https://www.zolo.ca/ottawa-real-estate/234-rideau-street/1102,"1102+-+234+Rideau+Street,Sandy+Hill+Ottawa",45.4276049,-75.6876874,K1N 0A9,97,Residential,Apartment,2011,1,1,1,1,0,0,"449,900"
https://www.zolo.ca/ottawa-real-estate/1-pineglen-crescent,"1+Pineglen+Crescent,Pineglen+Ottawa",45.3256214,-75.7123456,K2E 6X6,28,Residential,Detached,1960,4,2,6,0,30.48,30.48,"614,900"
